   0.0000000e+00   0.0000000e+00
   8.9875518e+09   4.4937759e+09
   1.9098548e+10   6.3661825e+09
   2.9542416e+10   7.3856039e+09
   4.0126714e+10   8.0253428e+09
   5.0782913e+10   8.4638189e+09
   6.1480721e+10   8.7829602e+09
   7.2204732e+10   9.0255915e+09
   8.2946296e+10   9.2162552e+09
   9.3700190e+10   9.3700190e+09
   1.0446307e+11   9.4966428e+09
   1.1523270e+11   9.6027253e+09
   1.2600754e+11   9.6928875e+09
   1.3678646e+11   9.7704617e+09
   1.4756866e+11   9.8379109e+09
   1.5835353e+11   9.8970954e+09
   1.6914058e+11   9.9494462e+09
   1.7992947e+11   9.9960818e+09
   1.9071990e+11   1.0037889e+10
   2.0151164e+11   1.0075582e+10
   2.1230450e+11   1.0109738e+10
   2.2309833e+11   1.0140833e+10
   2.3389301e+11   1.0169261e+10
   2.4468842e+11   1.0195351e+10
   2.5548449e+11   1.0219380e+10
   2.6628113e+11   1.0241582e+10
   2.7707828e+11   1.0262159e+10
   2.8787589e+11   1.0281282e+10
   2.9867391e+11   1.0299100e+10
   3.0947229e+11   1.0315743e+10
   3.2027101e+11   1.0331323e+10
   3.3107003e+11   1.0345939e+10
   3.4186933e+11   1.0359677e+10
   3.5266888e+11   1.0372614e+10
   3.6346865e+11   1.0384819e+10
   3.7426863e+11   1.0396351e+10
   3.8506881e+11   1.0407265e+10
   3.9586916e+11   1.0417610e+10
   4.0666968e+11   1.0427428e+10
   4.1747035e+11   1.0436759e+10
   4.2827116e+11   1.0445638e+10
   4.3907210e+11   1.0454098e+10
   4.4987316e+11   1.0462167e+10
   4.6067433e+11   1.0469871e+10
   4.7147561e+11   1.0477236e+10
   4.8227699e+11   1.0484282e+10
   4.9307846e+11   1.0491031e+10
   5.0388002e+11   1.0497500e+10
   5.1468166e+11   1.0503707e+10
   5.2548337e+11   1.0509667e+10
   5.3628516e+11   1.0515395e+10
   5.4708701e+11   1.0520904e+10
   5.5788893e+11   1.0526206e+10
   5.6869091e+11   1.0531313e+10
   5.7949295e+11   1.0536235e+10
   5.9029504e+11   1.0540983e+10
   6.0109718e+11   1.0545565e+10
   6.1189937e+11   1.0549989e+10
   6.2270160e+11   1.0554264e+10
   6.3350388e+11   1.0558398e+10
   6.4430620e+11   1.0562397e+10
   6.5510856e+11   1.0566267e+10
   6.6591096e+11   1.0570015e+10
   6.7671340e+11   1.0573647e+10
   6.8751587e+11   1.0577167e+10
   6.9831837e+11   1.0580581e+10
   7.0912090e+11   1.0583894e+10
   7.1992346e+11   1.0587110e+10
   7.3072605e+11   1.0590233e+10
   7.4152867e+11   1.0593267e+10
   7.5233132e+11   1.0596216e+10
   7.6313399e+11   1.0599083e+10
   7.7393668e+11   1.0601872e+10
   7.8473940e+11   1.0604586e+10
   7.9554214e+11   1.0607228e+10
   8.0634490e+11   1.0609801e+10
   8.1714768e+11   1.0612307e+10
   8.2795048e+11   1.0614750e+10
   8.3875330e+11   1.0617130e+10
   8.4955613e+11   1.0619452e+10
   8.6035899e+11   1.0621716e+10
   8.7116186e+11   1.0623925e+10
   8.8196475e+11   1.0626081e+10
   8.9276765e+11   1.0628186e+10
   9.0357057e+11   1.0630242e+10
   9.1437351e+11   1.0632250e+10
   9.2517646e+11   1.0634212e+10
   9.3597942e+11   1.0636130e+10
   9.4678239e+11   1.0638004e+10
   9.5758538e+11   1.0639838e+10
   9.6838838e+11   1.0641631e+10
   9.7919139e+11   1.0643385e+10
   9.8999442e+11   1.0645101e+10
